TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1569334884147	2.207090	92.614799	0.129443	0.511475	-0.003749	-0.000779	-0.859290	0.000000	0.210000	0.000000	1	0	3960.396240	8.301428	img__0_1569334884147457000.png
1569334884304	1.840332	91.890099	0.128078	0.519740	-0.002352	-0.000798	-0.854321	0.000000	0.270000	0.000000	1	0	3283.108154	7.710319	img__0_1569334884304682000.png
1569334884454	1.537598	91.205177	0.126195	0.538449	-0.000508	-0.000657	-0.842658	1.000000	0.270000	0.000000	1	0	3247.645996	7.004369	img__0_1569334884454424000.png
1569334884612	1.301094	90.562050	0.124221	0.561862	0.001361	-0.000341	-0.827230	1.000000	0.270000	0.000000	1	0	3559.142578	6.568486	img__0_1569334884612461000.png
1569334884750	1.116992	89.941948	0.122667	0.585170	0.002771	0.000057	-0.810906	1.000000	0.270000	0.000000	1	0	3859.296875	6.279433	img__0_1569334884750135000.png
1569334884882	0.969590	89.330795	0.121740	0.606354	0.003522	0.000460	-0.795186	1.000000	0.270000	0.000000	1	0	4151.106445	6.251874	img__0_1569334884882570000.png
1569334884998	0.857910	88.718674	0.121473	0.630010	0.003653	0.000744	-0.776578	1.000000	0.270000	0.000000	1	0	4427.222656	6.135159	img__0_1569334884997962000.png
1569334885114	0.776328	88.108650	0.121665	0.649960	0.003555	0.000662	-0.759960	1.000000	0.060000	0.000000	1	0	4685.103516	6.181756	img__0_1569334885114250000.png
1569334885225	0.711797	87.494881	0.122280	0.664910	0.002950	0.000585	-0.746918	1.000000	0.000000	0.000000	1	0	4928.374023	6.153223	img__0_1569334885225447000.png
1569334885349	0.653359	86.878433	0.123074	0.671203	0.002304	0.000284	-0.741270	1.000000	0.100000	0.000000	1	0	5191.141602	6.282798	img__0_1569334885349821000.png
1569334885471	0.613887	86.249962	0.123994	0.680008	0.001568	-0.000077	-0.733204	1.000000	0.130000	0.000000	1	0	5484.985840	6.346842	img__0_1569334885471406000.png
1569334885580	0.587656	85.606834	0.124902	0.688105	0.000924	-0.000529	-0.725610	1.000000	0.130000	0.000000	1	0	5811.324707	6.653951	img__0_1569334885580147000.png
1569334885694	0.580449	84.929802	0.125884	0.698334	0.000298	-0.001090	-0.715771	1.000000	0.130000	0.000000	1	0	6142.635254	7.060791	img__0_1569334885694009000.png
1569334885805	0.590547	84.203842	0.126953	0.708372	-0.000339	-0.001750	-0.705837	1.000000	0.130000	0.000000	1	0	6470.901367	7.657120	img__0_1569334885805584000.png
1569334885934	0.617324	83.423241	0.128030	0.717212	-0.000994	-0.002404	-0.696850	1.000000	0.000000	0.000000	1	0	6801.777832	8.117512	img__0_1569334885934015000.png
1569334886058	0.650566	82.593475	0.128979	0.721260	-0.001608	-0.002948	-0.692656	0.000000	0.000000	0.000000	1	0	6584.297363	8.677505	img__0_1569334886058605000.png
1569334886170	0.690313	81.717148	0.129690	0.723065	-0.002147	-0.003283	-0.690769	0.000000	-0.280000	0.000000	1	0	5416.983887	8.868361	img__0_1569334886170133000.png
1569334886280	0.717402	80.834450	0.129768	0.719415	-0.002483	-0.003047	-0.694569	0.000000	-0.280000	0.000000	1	0	4471.056641	8.643324	img__0_1569334886280348000.png
1569334886394	0.705234	79.986153	0.128971	0.706136	-0.002484	-0.002056	-0.708069	0.000000	-0.280000	0.000000	1	0	3700.587158	8.112084	img__0_1569334886394172000.png
1569334886506	0.643984	79.196640	0.127456	0.685214	-0.002091	-0.000522	-0.728338	1.000000	-0.280000	0.000000	1	0	3319.338379	7.493026	img__0_1569334886506139000.png
1569334886620	0.533379	78.474159	0.125596	0.659763	-0.001354	0.001155	-0.751472	1.000000	-0.280000	0.000000	1	0	3632.015625	6.915728	img__0_1569334886620733000.png
1569334886732	0.380781	77.807793	0.123867	0.634419	-0.000447	0.002514	-0.772985	1.000000	-0.280000	0.000000	1	0	3934.251465	6.680025	img__0_1569334886732705000.png
1569334886846	0.189375	77.172478	0.122671	0.609670	0.000365	0.003273	-0.792648	1.000000	-0.280000	0.000000	1	0	4223.592773	6.536730	img__0_1569334886846260000.png
1569334886964	-0.022695	76.553299	0.122054	0.589602	0.001038	0.003353	-0.807686	1.000000	0.000000	0.000000	1	0	4495.746094	6.524778	img__0_1569334886964734000.png
1569334887099	-0.242402	75.941597	0.121989	0.576753	0.001400	0.002983	-0.816912	1.000000	0.000000	0.000000	1	0	4749.815918	6.446061	img__0_1569334887099827000.png
1569334887226	-0.466816	75.335373	0.122290	0.571896	0.001364	0.002582	-0.820321	1.000000	-0.130000	0.000000	1	0	4995.777344	6.508511	img__0_1569334887226239000.png
1569334887358	-0.710684	74.733376	0.122892	0.563162	0.001097	0.002060	-0.826343	1.000000	-0.210000	0.000000	1	0	5267.975098	6.488039	img__0_1569334887358705000.png
1569334887492	-0.974922	74.135529	0.123613	0.552075	0.000619	0.001668	-0.833792	1.000000	-0.150000	0.000000	1	0	5571.910645	6.664351	img__0_1569334887491880000.png
1569334887629	-1.267441	73.531662	0.124475	0.537586	0.000019	0.001247	-0.843208	1.000000	-0.210000	0.000000	1	0	5906.028320	6.838327	img__0_1569334887629670000.png
1569334887761	-1.594453	72.914215	0.125415	0.522584	-0.000725	0.000930	-0.852587	1.000000	-0.220000	0.000000	1	0	6237.719238	7.337668	img__0_1569334887761476000.png
1569334887891	-1.970410	72.265816	0.126518	0.504967	-0.001568	0.000514	-0.863137	1.000000	0.000000	0.000000	1	0	6567.010254	7.804468	img__0_1569334887891598000.png
1569334888027	-2.377910	71.579117	0.127625	0.495131	-0.002368	-0.000001	-0.868815	0.000000	0.000000	0.000000	1	0	6357.831055	8.361285	img__0_1569334888027327000.png
1569334888163	-2.815996	70.855995	0.128587	0.490734	-0.003021	-0.000534	-0.871304	0.000000	0.000000	0.000000	1	0	5230.296875	8.548154	img__0_1569334888163487000.png
1569334888284	-3.261035	70.129723	0.128962	0.488836	-0.003176	-0.000908	-0.872370	0.000000	0.000000	0.000000	1	0	4317.103516	8.374791	img__0_1569334888283881000.png
1569334888411	-3.690488	69.431030	0.128472	0.488080	-0.002668	-0.000920	-0.872794	0.000000	0.000000	0.000000	1	0	3573.901855	7.808079	img__0_1569334888411417000.png
1569334888538	-4.090527	68.781502	0.127201	0.487652	-0.001603	-0.000539	-0.873037	1.000000	0.000000	0.000000	1	0	3514.380371	7.262621	img__0_1569334888538628000.png
1569334888667	-4.458066	68.176132	0.125557	0.489301	-0.000252	-0.000014	-0.872115	1.000000	0.100000	0.000000	1	0	3822.769043	6.758631	img__0_1569334888666871000.png
1569334888795	-4.796191	67.596382	0.124038	0.494486	0.001010	0.000436	-0.869185	1.000000	0.070000	0.000000	1	0	4118.856934	6.650165	img__0_1569334888795011000.png
1569334888931	-5.118262	67.019920	0.123026	0.502829	0.001825	0.000776	-0.864383	1.000000	0.060000	0.000000	1	0	4398.105469	6.504847	img__0_1569334888931318000.png
1569334889062	-5.430019	66.448479	0.122495	0.508240	0.002305	0.000861	-0.861212	1.000000	0.060000	0.000000	1	0	4658.903809	6.519177	img__0_1569334889062757000.png
1569334889193	-5.730136	65.872597	0.122454	0.515921	0.002315	0.000909	-0.856632	1.000000	0.000000	0.000000	1	0	4903.813477	6.448605	img__0_1569334889193753000.png
1569334889326	-6.029258	65.298340	0.122737	0.518234	0.002115	0.000756	-0.855236	1.000000	0.000000	0.000000	1	0	5165.002930	6.540660	img__0_1569334889326027000.png
1569334889462	-6.326152	64.715408	0.123307	0.521670	0.001626	0.000604	-0.853146	1.000000	0.000000	0.000000	1	0	5457.208008	6.564292	img__0_1569334889462440000.png
1569334889596	-6.627754	64.124748	0.124012	0.521934	0.001082	0.000314	-0.852985	1.000000	0.000000	0.000000	1	0	5782.909668	6.798596	img__0_1569334889596093000.png
1569334889723	-6.937246	63.511211	0.124870	0.523672	0.000395	0.000005	-0.851920	1.000000	0.000000	0.000000	1	0	6118.858398	7.084243	img__0_1569334889723641000.png
1569334889859	-7.265098	62.861835	0.125878	0.524091	-0.000379	-0.000414	-0.851662	1.000000	0.000000	0.000000	1	0	6447.678223	7.670523	img__0_1569334889858928000.png
1569334889996	-7.616992	62.163105	0.127013	0.524493	-0.001242	-0.000900	-0.851413	1.000000	0.000000	0.000000	1	0	6778.078613	8.135781	img__0_1569334889995899000.png
1569334890125	-7.990312	61.421032	0.128083	0.524677	-0.002050	-0.001364	-0.851298	0.000000	0.000000	0.000000	1	0	5571.750000	8.576412	img__0_1569334890125484000.png
1569334890255	-8.370332	60.653828	0.128757	0.526591	-0.002514	-0.001720	-0.850114	0.000000	0.100000	0.000000	1	0	4593.749023	8.429475	img__0_1569334890255360000.png
1569334890375	-8.724277	59.900993	0.128606	0.533659	-0.002295	-0.001802	-0.845694	0.000000	0.100000	0.000000	1	0	3799.439697	8.047609	img__0_1569334890375087000.png
1569334890501	-9.040781	59.183651	0.127633	0.543217	-0.001428	-0.001556	-0.839590	1.000000	0.100000	0.000000	1	0	3404.414795	7.386038	img__0_1569334890501448000.png
1569334890627	-9.315234	58.515095	0.126098	0.553363	-0.000177	-0.001001	-0.832940	1.000000	0.100000	0.000000	1	0	3716.025146	6.939755	img__0_1569334890627053000.png
1569334890753	-9.557402	57.877811	0.124548	0.562946	0.001026	-0.000355	-0.826493	1.000000	0.100000	0.000000	1	0	4016.708008	6.611964	img__0_1569334890753397000.png
1569334890882	-9.777754	57.254509	0.123363	0.572900	0.001849	0.000279	-0.819623	1.000000	0.000000	0.000000	1	0	4302.378418	6.583319	img__0_1569334890882377000.png
1569334891010	-9.995956	56.637558	0.122700	0.577024	0.002246	0.000712	-0.816724	1.000000	0.000000	0.000000	1	0	4569.536621	6.464554	img__0_1569334891010701000.png
1569334891134	-10.205742	56.024784	0.122482	0.580923	0.002278	0.000991	-0.813955	1.000000	0.000000	0.000000	1	0	4818.916992	6.505655	img__0_1569334891134001000.png
1569334891256	-10.414042	55.410603	0.122674	0.581885	0.002129	0.000903	-0.813267	1.000000	0.100000	0.000000	1	0	5070.064453	6.455213	img__0_1569334891256041000.png
1569334891375	-10.608535	54.791130	0.123120	0.588452	0.001758	0.000756	-0.808530	1.000000	0.100000	0.000000	1	0	5350.968750	6.580612	img__0_1569334891375383000.png
1569334891492	-10.797011	54.158829	0.123782	0.594370	0.001346	0.000343	-0.804191	1.000000	0.100000	0.000000	1	0	5664.592773	6.659023	img__0_1569334891492105000.png
1569334891606	-10.975410	53.507244	0.124560	0.602915	0.000826	-0.000085	-0.797805	1.000000	0.100000	0.000000	1	0	6001.588379	6.993992	img__0_1569334891606724000.png
1569334891715	-11.148261	52.825253	0.125502	0.610781	0.000238	-0.000659	-0.791799	1.000000	0.100000	0.000000	1	0	6327.760742	7.424925	img__0_1569334891715312000.png
1569334891813	-11.315527	52.103416	0.126565	0.619365	-0.000439	-0.001285	-0.785102	1.000000	0.100000	0.000000	1	0	6648.273438	7.989336	img__0_1569334891813791000.png
1569334891913	-11.476503	51.324451	0.127658	0.629058	-0.001093	-0.001977	-0.777355	1.000000	0.100000	0.000000	1	0	6978.343262	8.426464	img__0_1569334891912897000.png
1569334892015	-11.624804	50.504665	0.128618	0.639277	-0.001627	-0.002623	-0.768971	0.000000	0.100000	0.000000	1	0	5792.480957	8.844496	img__0_1569334892015767000.png
1569334892111	-11.753535	49.651562	0.129185	0.650055	-0.001845	-0.003100	-0.759879	0.000000	0.100000	0.000000	1	0	4796.484863	8.723238	img__0_1569334892111380000.png
1569334892217	-11.856503	48.805721	0.128960	0.660913	-0.001583	-0.003062	-0.750454	0.000000	0.100000	0.000000	1	0	3974.690918	8.366118	img__0_1569334892217327000.png
1569334892314	-11.928828	48.024784	0.127964	0.671422	-0.000859	-0.002529	-0.741071	0.000000	0.100000	0.000000	1	0	3319.332031	7.736965	img__0_1569334892314455000.png
1569334892416	-11.975410	47.298553	0.126386	0.681560	0.000187	-0.001598	-0.731761	1.000000	0.000000	0.000000	1	0	3009.933594	7.140071	img__0_1569334892416789000.png
1569334892510	-12.009140	46.635742	0.124592	0.687836	0.001232	-0.000411	-0.725865	1.000000	0.000000	0.000000	1	0	3313.623535	6.507898	img__0_1569334892509889000.png
1569334892611	-12.031446	46.013142	0.122923	0.692049	0.002176	0.000711	-0.721847	1.000000	0.110000	0.000000	1	0	3612.126709	6.221091	img__0_1569334892611754000.png
1569334892706	-12.039199	45.413963	0.121815	0.698109	0.002760	0.001497	-0.715985	1.000000	0.110000	0.000000	1	0	3899.313232	6.061135	img__0_1569334892706757000.png
1569334892812	-12.036366	44.813084	0.121341	0.704208	0.003000	0.001840	-0.709985	1.000000	0.110000	0.000000	1	0	4184.708008	6.090482	img__0_1569334892812778000.png
1569334892910	-12.019960	44.217949	0.121456	0.712712	0.002765	0.001934	-0.701448	1.000000	0.000000	0.000000	1	0	4453.718262	5.992815	img__0_1569334892910256000.png
1569334893007	-12.004218	43.621326	0.121935	0.715661	0.002455	0.001651	-0.698442	1.000000	0.000000	0.000000	1	0	4707.994629	6.050476	img__0_1569334893007032000.png
1569334893108	-11.981464	43.022774	0.122708	0.719299	0.001854	0.001295	-0.694697	1.000000	0.000000	0.000000	1	0	4949.204590	6.021790	img__0_1569334893107955000.png
1569334893213	-11.959316	42.421795	0.123570	0.719740	0.001296	0.000789	-0.694242	1.000000	0.000000	0.000000	1	0	5211.777832	6.170768	img__0_1569334893213536000.png
1569334893313	-11.932343	41.810173	0.124494	0.721733	0.000646	0.000299	-0.692171	1.000000	0.000000	0.000000	1	0	5503.504395	6.269795	img__0_1569334893313711000.png
1569334893411	-11.905313	41.175312	0.125406	0.721792	0.000062	-0.000239	-0.692110	1.000000	0.140000	0.000000	1	0	5828.152832	6.628898	img__0_1569334893410948000.png
1569334893514	-11.862538	40.499901	0.126390	0.726154	-0.000461	-0.000922	-0.687531	1.000000	0.140000	0.000000	1	0	6157.356445	7.089327	img__0_1569334893514744000.png
1569334893615	-11.800586	39.791035	0.127417	0.733829	-0.000949	-0.001684	-0.679332	1.000000	0.140000	0.000000	1	0	6478.204102	7.673323	img__0_1569334893615090000.png
1569334893718	-11.710507	39.023788	0.128430	0.743966	-0.001320	-0.002527	-0.668212	1.000000	0.140000	0.000000	1	0	6804.919434	8.128585	img__0_1569334893718033000.png
1569334893834	-11.587207	38.202908	0.129296	0.755442	-0.001559	-0.003301	-0.655205	0.000000	0.140000	0.000000	1	0	5593.970703	8.560154	img__0_1569334893834102000.png
1569334893944	-11.427187	37.362442	0.129704	0.767652	-0.001473	-0.003806	-0.640854	0.000000	0.140000	0.000000	1	0	4611.567383	8.429288	img__0_1569334893944677000.png
1569334894043	-11.240293	36.551189	0.129276	0.779785	-0.001016	-0.003652	-0.626036	0.000000	0.000000	0.000000	1	0	3813.951904	8.061632	img__0_1569334894043760000.png
1569334894152	-11.050605	35.787987	0.128032	0.787275	-0.000370	-0.002747	-0.616596	0.000000	0.050000	0.000000	1	0	3162.176270	7.413511	img__0_1569334894151873000.png
1569334894261	-10.859043	35.091427	0.126218	0.793428	0.000552	-0.001437	-0.608662	1.000000	0.140000	0.000000	1	0	3427.165283	6.865007	img__0_1569334894261727000.png
1569334894368	-10.656289	34.452267	0.124343	0.802254	0.001514	-0.000094	-0.596980	1.000000	0.210000	0.000000	1	0	3733.905518	6.416949	img__0_1569334894368613000.png
1569334894483	-10.437773	33.851250	0.122853	0.812532	0.002308	0.000954	-0.582911	1.000000	0.250000	0.000000	1	0	4029.244141	6.339670	img__0_1569334894483775000.png
1569334894612	-10.193183	33.270779	0.122012	0.826492	0.002687	0.001612	-0.562940	1.000000	0.360000	0.000000	1	0	4313.570312	6.202457	img__0_1569334894612663000.png
1569334894742	-9.920117	32.713455	0.121706	0.841129	0.003017	0.001749	-0.540823	1.000000	0.340000	0.000000	1	0	4579.225098	6.202131	img__0_1569334894742578000.png
1569334894884	-9.615664	32.173653	0.121935	0.856840	0.002852	0.001665	-0.515572	1.000000	0.000000	0.000000	1	0	4826.832031	6.168829	img__0_1569334894884527000.png
1569334895025	-9.304356	31.637774	0.122492	0.864735	0.002495	0.001336	-0.502220	1.000000	0.000000	0.000000	1	0	5077.253418	6.280787	img__0_1569334895025511000.png
1569334895170	-8.979609	31.099335	0.123313	0.869583	0.001867	0.000885	-0.493782	1.000000	0.000000	0.000000	1	0	5357.771973	6.319264	img__0_1569334895170624000.png
1569334895318	-8.647871	30.553202	0.124201	0.871049	0.001256	0.000346	-0.491194	1.000000	0.000000	0.000000	1	0	5670.583984	6.561840	img__0_1569334895318723000.png
1569334895470	-8.299746	29.988281	0.125175	0.872618	0.000581	-0.000244	-0.488403	1.000000	0.000000	0.000000	1	0	6005.191406	6.850281	img__0_1569334895470834000.png
1569334895627	-7.930156	29.388729	0.126237	0.873081	-0.000047	-0.000952	-0.487574	1.000000	0.000000	0.000000	1	0	6333.546387	7.448145	img__0_1569334895627752000.png
1569334895772	-7.530468	28.741777	0.127388	0.873372	-0.000661	-0.001757	-0.487050	1.000000	0.000000	0.000000	1	0	6662.393066	7.925177	img__0_1569334895771971000.png
1569334895922	-7.103789	28.051874	0.128457	0.873503	-0.001197	-0.002522	-0.486811	0.000000	0.000000	0.000000	1	0	5942.200195	8.457115	img__0_1569334895922603000.png
1569334896075	-6.656250	27.328671	0.129225	0.873560	-0.001576	-0.003073	-0.486704	0.000000	-0.050000	0.000000	1	0	4893.147949	8.487199	img__0_1569334896075484000.png
1569334896224	-6.219570	26.609823	0.129235	0.872137	-0.001690	-0.003008	-0.489250	0.000000	-0.060000	0.000000	1	0	4043.111084	8.197310	img__0_1569334896224168000.png
1569334896369	-5.813203	25.920116	0.128361	0.869190	-0.001463	-0.002248	-0.494470	0.000000	-0.060000	0.000000	1	0	3349.915039	7.577539	img__0_1569334896369360000.png
1569334896515	-5.448223	25.276680	0.126799	0.865433	-0.000945	-0.000965	-0.501023	1.000000	-0.220000	0.000000	1	0	3610.650635	7.055617	img__0_1569334896514916000.png
1569334896666	-5.128906	24.664219	0.125059	0.858792	-0.000436	0.000504	-0.512324	1.000000	-0.230000	0.000000	1	0	3915.174316	6.641286	img__0_1569334896665944000.png
1569334896813	-4.852363	24.062910	0.123608	0.848400	-0.000048	0.001763	-0.529353	1.000000	-0.380000	0.000000	1	0	4205.487305	6.586784	img__0_1569334896813379000.png
1569334896955	-4.617148	23.448242	0.122753	0.832823	0.000110	0.002577	-0.553534	1.000000	-0.380000	0.000000	1	0	4477.024902	6.503176	img__0_1569334896955444000.png
1569334897099	-4.422285	22.827168	0.122381	0.814618	0.000088	0.003038	-0.579989	1.000000	-0.380000	0.000000	1	0	4732.530762	6.500968	img__0_1569334897099328000.png
1569334897241	-4.278359	22.193750	0.122479	0.791593	-0.000090	0.003146	-0.611041	1.000000	-0.390000	0.000000	1	0	4976.944824	6.453103	img__0_1569334897241418000.png
1569334897348	-4.181191	21.551270	0.122880	0.768308	-0.000448	0.003084	-0.640073	1.000000	-0.390000	0.000000	1	0	5245.622559	6.568201	img__0_1569334897348772000.png
1569334897464	-4.138203	20.892109	0.123561	0.741522	-0.000861	0.002786	-0.670922	1.000000	-0.390000	0.000000	1	0	5545.178223	6.658078	img__0_1569334897463945000.png
1569334897561	-4.143184	20.243847	0.124338	0.715968	-0.001343	0.002442	-0.698128	1.000000	-0.390000	0.000000	1	0	5859.793945	7.005485	img__0_1569334897561568000.png
1569334897663	-4.201992	19.560390	0.125312	0.687775	-0.001955	0.002008	-0.725918	1.000000	-0.390000	0.000000	1	0	6177.952148	7.395521	img__0_1569334897663436000.png
1569334897766	-4.310820	18.830391	0.126400	0.660036	-0.002567	0.001427	-0.751228	1.000000	0.000000	0.000000	1	0	6495.977539	7.869813	img__0_1569334897766376000.png
1569334897858	-4.430859	18.124825	0.127385	0.644683	-0.003039	0.000742	-0.764443	1.000000	0.000000	0.000000	1	0	6800.479980	8.242550	img__0_1569334897858264000.png
1569334897957	-4.572187	17.374180	0.128295	0.637217	-0.003430	0.000011	-0.770677	0.000000	0.090000	0.000000	1	0	6142.976562	8.685088	img__0_1569334897957064000.png
1569334898039	-4.714355	16.597481	0.128986	0.638023	-0.003513	-0.000834	-0.770009	0.000000	0.110000	0.000000	1	0	5165.371582	8.754606	img__0_1569334898039173000.png
1569334898133	-4.837617	15.825078	0.129139	0.645709	-0.003092	-0.001558	-0.763576	0.000000	0.410000	0.000000	1	0	4333.520996	8.489926	img__0_1569334898133537000.png
1569334898220	-4.919687	15.084277	0.128621	0.661032	-0.002127	-0.001987	-0.750352	0.000000	0.420000	0.000000	1	0	3674.809082	8.018944	img__0_1569334898220303000.png
1569334898308	-4.952871	14.391171	0.127543	0.682006	-0.000795	-0.002030	-0.731344	0.000000	0.230000	0.000000	1	0	3112.668701	7.466919	img__0_1569334898308762000.png
1569334898405	-4.943789	13.717011	0.126022	0.704724	0.000694	-0.001603	-0.709479	1.000000	0.220000	0.000000	1	0	2836.857178	6.797485	img__0_1569334898405074000.png
1569334898501	-4.895801	13.084590	0.124295	0.725689	0.002089	-0.000787	-0.688019	1.000000	0.220000	0.000000	1	0	3140.221191	6.304417	img__0_1569334898501570000.png
1569334898597	-4.820156	12.527148	0.122882	0.742522	0.003053	0.000066	-0.669814	1.000000	0.000000	0.000000	1	0	3414.726074	5.918996	img__0_1569334898597446000.png
1569334898691	-4.736113	12.001562	0.121887	0.753380	0.003394	0.000960	-0.657576	1.000000	0.000000	0.000000	1	0	3688.695068	5.866243	img__0_1569334898691388000.png
1569334898786	-4.651133	11.470996	0.121469	0.757777	0.003280	0.001549	-0.652503	1.000000	0.000000	0.000000	1	0	3954.363037	5.775284	img__0_1569334898786091000.png
1569334898881	-4.563555	10.940273	0.121499	0.761275	0.002849	0.001884	-0.648421	1.000000	0.000000	0.000000	1	0	4224.330078	5.808519	img__0_1569334898881110000.png
1569334898973	-4.478594	10.405801	0.121927	0.761075	0.002395	0.001775	-0.648657	1.000000	0.000000	0.000000	1	0	4472.217285	5.742063	img__0_1569334898973032000.png
1569334899063	-4.393633	9.890976	0.122549	0.762160	0.001832	0.001539	-0.647385	1.000000	0.000000	0.000000	1	0	4706.025879	5.860109	img__0_1569334899063320000.png
1569334899154	-4.305469	9.355156	0.123363	0.761961	0.001320	0.001042	-0.647621	1.000000	0.110000	0.000000	1	0	4924.459961	5.882678	img__0_1569334899154071000.png
1569334899247	-4.205761	8.824531	0.124201	0.766219	0.000819	0.000512	-0.642578	1.000000	0.110000	0.000000	1	0	5162.723633	6.119481	img__0_1569334899247107000.png
1569334899340	-4.089668	8.252578	0.125116	0.770854	0.000376	-0.000153	-0.637012	1.000000	0.110000	0.000000	1	0	5430.457520	6.262706	img__0_1569334899340197000.png
1569334899438	-3.959590	7.672988	0.125997	0.776901	-0.000035	-0.000802	-0.629623	1.000000	0.110000	0.000000	1	0	5722.534668	6.752620	img__0_1569334899438267000.png
1569334899533	-3.805508	7.044238	0.126985	0.783335	-0.000472	-0.001548	-0.621597	1.000000	0.110000	0.000000	1	0	6029.104004	7.184474	img__0_1569334899533519000.png
1569334899627	-3.627285	6.378691	0.127951	0.790416	-0.000884	-0.002282	-0.612566	1.000000	0.110000	0.000000	1	0	6340.165039	7.719871	img__0_1569334899627805000.png
1569334899722	-3.418242	5.668926	0.128829	0.798232	-0.001201	-0.002989	-0.602342	1.000000	0.110000	0.000000	1	0	6650.060059	8.124384	img__0_1569334899722739000.png
1569334899835	-3.170117	4.904727	0.129557	0.806942	-0.001395	-0.003615	-0.590619	0.000000	0.330000	0.000000	1	0	5924.952637	8.579957	img__0_1569334899835362000.png
1569334899945	-2.861289	4.100019	0.129948	0.820597	-0.001176	-0.004151	-0.571491	0.000000	0.340000	0.000000	1	0	4880.250488	8.584555	img__0_1569334899945640000.png
1569334900066	-2.507246	3.327422	0.129598	0.837734	-0.000512	-0.004162	-0.546063	0.000000	0.210000	0.000000	1	0	4032.477539	8.243865	img__0_1569334900065868000.png
1569334900192	-2.125293	2.615078	0.128446	0.854756	0.000475	-0.003511	-0.519018	0.000000	0.210000	0.000000	1	0	3340.451172	7.661901	img__0_1569334900192678000.png
1569334900319	-1.728789	1.980527	0.126700	0.870966	0.001558	-0.002289	-0.491335	1.000000	0.280000	0.000000	1	0	3007.543213	7.064274	img__0_1569334900319596000.png
1569334900450	-1.322305	1.427637	0.124732	0.886837	0.002570	-0.000791	-0.462075	1.000000	0.280000	0.000000	1	0	3323.188232	6.444711	img__0_1569334900450144000.png
1569334900597	-0.911465	0.942227	0.122983	0.900391	0.003223	0.000671	-0.435070	1.000000	0.140000	0.000000	1	0	3628.158203	6.194796	img__0_1569334900597006000.png
1569334900762	-0.497305	0.488320	0.121870	0.909994	0.003209	0.001801	-0.414605	1.000000	0.090000	0.000000	1	0	3923.441895	6.027465	img__0_1569334900762584000.png
1569334900942	-0.084043	0.049609	0.121370	0.915825	0.002982	0.002403	-0.401560	1.000000	0.090000	0.000000	1	0	4212.837402	6.020416	img__0_1569334900942585000.png
1569334901115	0.340664	-0.372617	0.121469	0.921920	0.002550	0.002514	-0.387364	1.000000	0.240000	0.000000	1	0	4484.587402	5.923501	img__0_1569334901114942000.png
1569334901291	0.774746	-0.777207	0.121914	0.927294	0.002331	0.002200	-0.374321	1.000000	0.230000	0.000000	1	0	4738.360352	5.971532	img__0_1569334901291540000.png
1569334901474	1.228809	-1.164629	0.122668	0.934488	0.001906	0.001684	-0.355986	1.000000	0.000000	0.000000	1	0	4982.156738	5.967453	img__0_1569334901474301000.png
1569334901676	1.688828	-1.551602	0.123538	0.938139	0.001491	0.001042	-0.346255	1.000000	0.000000	0.000000	1	0	5250.329102	6.133562	img__0_1569334901676806000.png
1569334901858	2.166230	-1.941289	0.124498	0.940894	0.001038	0.000326	-0.338699	1.000000	0.110000	0.000000	1	0	5549.537109	6.249322	img__0_1569334901858355000.png
1569334902046	2.666934	-2.334043	0.125437	0.943547	0.000694	-0.000411	-0.331237	1.000000	0.120000	0.000000	1	0	5877.663574	6.649934	img__0_1569334902046116000.png
1569334902232	3.212734	-2.740195	0.126473	0.947362	0.000393	-0.001252	-0.320162	1.000000	0.120000	0.000000	1	0	6205.937012	7.134896	img__0_1569334902231975000.png
1569334902427	3.811152	-3.164277	0.127563	0.951449	0.000161	-0.002164	-0.307797	1.000000	0.120000	0.000000	1	0	6534.226074	7.731821	img__0_1569334902427378000.png
1569334902634	4.467168	-3.601973	0.128598	0.955863	0.000052	-0.003060	-0.293796	1.000000	0.120000	0.000000	1	0	6866.744141	8.194272	img__0_1569334902634052000.png
1569334902831	5.171309	-4.053574	0.129451	0.959256	-0.000092	-0.003779	-0.282512	0.000000	0.000000	0.000000	1	0	5644.831055	8.633413	img__0_1569334902830952000.png
1569334903032	5.901230	-4.513320	0.129832	0.960679	-0.000206	-0.004080	-0.277631	0.000000	0.000000	0.000000	1	0	4653.529785	8.500694	img__0_1569334903032483000.png
1569334903234	6.613574	-4.957715	0.129354	0.961311	-0.000287	-0.003610	-0.275441	0.000000	0.000000	0.000000	1	0	3848.499512	8.131006	img__0_1569334903234532000.png
1569334903436	7.286484	-5.376113	0.128045	0.961561	-0.000188	-0.002441	-0.274579	0.000000	0.000000	0.000000	1	0	3190.996826	7.467732	img__0_1569334903436158000.png
1569334903633	7.905390	-5.759258	0.126177	0.961781	0.000105	-0.000826	-0.273820	1.000000	0.100000	0.000000	1	0	3455.591553	6.917109	img__0_1569334903633274000.png
1569334903884	8.486367	-6.104199	0.124272	0.963289	0.000602	0.000759	-0.268463	1.000000	0.150000	0.000000	1	0	3762.369629	6.467807	img__0_1569334903884602000.png
1569334904102	9.049785	-6.416816	0.122778	0.966424	0.001023	0.001991	-0.256942	1.000000	0.150000	0.000000	1	0	4057.518799	6.401985	img__0_1569334904102132000.png
